     11.8  5.78e+06  1.85e+05  3.16e+04 
     11.8  5.78e+06  1.86e+05  3.17e+04 
     11.8  5.78e+06  1.87e+05  3.19e+04 
     11.8  5.78e+06  1.88e+05   3.2e+04 
     11.8  5.78e+06  1.89e+05  3.22e+04 
     11.8  5.78e+06   1.9e+05  3.23e+04 
     11.8  5.78e+06   1.9e+05  3.25e+04 
     11.8  5.78e+06  1.91e+05  3.26e+04 
     11.8  5.78e+06  1.92e+05  3.28e+04 
     11.9  5.77e+06  1.93e+05  3.29e+04 
     11.9  5.77e+06  1.94e+05  3.31e+04 
     11.9  5.77e+06  1.95e+05  3.32e+04 
     11.9  5.77e+06  1.96e+05  3.34e+04 
     11.9  5.77e+06  1.97e+05  3.35e+04 
     11.9  5.77e+06  1.97e+05  3.37e+04 
     11.9  5.77e+06  1.98e+05  3.38e+04 
     11.9  5.77e+06  1.99e+05   3.4e+04 
     11.9  5.77e+06     2e+05  3.41e+04 
     11.9  5.76e+06  2.01e+05  3.43e+04 
     11.9  5.76e+06  2.02e+05  3.44e+04 
     11.9  5.76e+06  2.03e+05  3.46e+04 
     11.9  5.76e+06  2.04e+05  3.47e+04 
     11.9  5.76e+06  2.04e+05  3.49e+04 
     11.9  5.76e+06  2.05e+05   3.5e+04 
     11.9  5.76e+06  2.06e+05  3.52e+04 
     11.9  5.76e+06  2.07e+05  3.53e+04 
     11.9  5.76e+06  2.08e+05  3.55e+04 
     11.9  5.76e+06  2.09e+05  3.57e+04 
       12  5.75e+06   2.1e+05  3.58e+04 
       12  5.75e+06  2.11e+05   3.6e+04 
       12  5.75e+06  2.11e+05  3.61e+04 
       12  5.75e+06  2.12e+05  3.63e+04 
       12  5.75e+06  2.13e+05  3.64e+04 
       12  5.75e+06  2.14e+05  3.66e+04 
       12  5.75e+06  2.15e+05  3.67e+04 
       12  5.75e+06  2.16e+05  3.69e+04 
       12  5.75e+06  2.17e+05  3.71e+04 
       12  5.75e+06  2.18e+05  3.72e+04 
       12  5.74e+06  2.19e+05  3.74e+04 
       12  5.74e+06   2.2e+05  3.75e+04 
       12  5.74e+06   2.2e+05  3.77e+04 
       12  5.74e+06  2.21e+05  3.79e+04 
       12  5.74e+06  2.22e+05   3.8e+04 
       12  5.74e+06  2.23e+05  3.82e+04 
       12  5.74e+06  2.24e+05  3.83e+04 
       12  5.74e+06  2.25e+05  3.85e+04 
       12  5.74e+06  2.26e+05  3.87e+04 
     12.1  5.73e+06  2.27e+05  3.88e+04 
     12.1  5.73e+06  2.28e+05   3.9e+04 
     12.1  5.73e+06  2.29e+05  3.91e+04 
     12.1  5.73e+06   2.3e+05  3.93e+04 
     12.1  5.73e+06   2.3e+05  3.95e+04 
     12.1  5.73e+06  2.31e+05  3.96e+04 
     12.1  5.73e+06  2.32e+05  3.98e+04 
     12.1  5.73e+06  2.33e+05  3.99e+04 
     12.1  5.73e+06  2.34e+05  4.01e+04 
     12.1  5.72e+06  2.35e+05  4.03e+04 
     12.1  5.72e+06  2.36e+05  4.04e+04 
     12.1  5.72e+06  2.37e+05  4.06e+04 
     12.1  5.72e+06  2.38e+05  4.08e+04 
     12.1  5.72e+06  2.39e+05  4.09e+04 
     12.1  5.72e+06   2.4e+05  4.11e+04 
     12.1  5.72e+06  2.41e+05  4.13e+04 
     12.1  5.72e+06  2.42e+05  4.14e+04 
     12.1  5.72e+06  2.43e+05  4.16e+04 
     12.1  5.71e+06  2.43e+05  4.17e+04 
     12.1  5.71e+06  2.44e+05  4.19e+04 
     12.1  5.71e+06  2.45e+05  4.21e+04 
     12.2  5.71e+06  2.46e+05  4.22e+04 
     12.2  5.71e+06  2.47e+05  4.24e+04 
     12.2  5.71e+06  2.48e+05  4.26e+04 
     12.2  5.71e+06  2.49e+05  4.27e+04 
     12.2  5.71e+06   2.5e+05  4.29e+04 
     12.2  5.71e+06  2.51e+05  4.31e+04 
     12.2   5.7e+06  2.52e+05  4.32e+04 
     12.2   5.7e+06  2.53e+05  4.34e+04 
     12.2   5.7e+06  2.54e+05  4.36e+04 
     12.2   5.7e+06  2.55e+05  4.37e+04 
     12.2   5.7e+06  2.56e+05  4.39e+04 
     12.2   5.7e+06  2.57e+05  4.41e+04 
     12.2   5.7e+06  2.58e+05  4.43e+04 
     12.2   5.7e+06  2.59e+05  4.44e+04 
     12.2   5.7e+06   2.6e+05  4.46e+04 
     12.2  5.69e+06  2.61e+05  4.48e+04 
     12.2  5.69e+06  2.62e+05  4.49e+04 
     12.2  5.69e+06  2.62e+05  4.51e+04 
     12.2  5.69e+06  2.63e+05  4.53e+04 
     12.2  5.69e+06  2.64e+05  4.54e+04 
     12.2  5.69e+06  2.65e+05  4.56e+04 
     12.2  5.69e+06  2.66e+05  4.58e+04 
     12.3  5.69e+06  2.67e+05   4.6e+04 
     12.3  5.69e+06  2.68e+05  4.61e+04 
     12.3  5.68e+06  2.69e+05  4.63e+04 
     12.3  5.68e+06   2.7e+05  4.65e+04 
     12.3  5.68e+06  2.71e+05  4.66e+04 
     12.3  5.68e+06  2.72e+05  4.68e+04 
     12.3  5.68e+06  2.73e+05   4.7e+04 
     12.3  5.68e+06  2.74e+05  4.72e+04 
     12.3  5.68e+06  2.75e+05  4.73e+04 
     12.3  5.68e+06  2.76e+05  4.75e+04 
     12.3  5.68e+06  2.77e+05  4.77e+04 
     12.3  5.67e+06  2.78e+05  4.79e+04 
     12.3  5.67e+06  2.79e+05   4.8e+04 
     12.3  5.67e+06   2.8e+05  4.82e+04 
     12.3  5.67e+06  2.81e+05  4.84e+04 
     12.3  5.67e+06  2.82e+05  4.86e+04 
     12.3  5.67e+06  2.83e+05  4.87e+04 
     12.3  5.67e+06  2.84e+05  4.89e+04 
     12.3  5.67e+06  2.85e+05  4.91e+04 
     12.3  5.66e+06  2.86e+05  4.93e+04 
     12.3  5.66e+06  2.87e+05  4.94e+04 
     12.3  5.66e+06  2.88e+05  4.96e+04 
     12.3  5.66e+06  2.89e+05  4.98e+04 
     12.4  5.66e+06   2.9e+05     5e+04 
     12.4  5.66e+06  2.91e+05  5.02e+04 
     12.4  5.66e+06  2.92e+05  5.03e+04 
     12.4  5.66e+06  2.93e+05  5.05e+04 
     12.4  5.66e+06  2.94e+05  5.07e+04 
     12.4  5.65e+06  2.95e+05  5.09e+04 
     12.4  5.65e+06  2.96e+05  5.11e+04 
     12.4  5.65e+06  2.97e+05  5.12e+04 
     12.4  5.65e+06  2.98e+05  5.14e+04 
     12.4  5.65e+06  2.99e+05  5.16e+04 
     12.4  5.65e+06     3e+05  5.18e+04 
     12.4  5.65e+06  3.01e+05   5.2e+04 
     12.4  5.65e+06  3.02e+05  5.21e+04 
     12.4  5.64e+06  3.03e+05  5.23e+04 
     12.4  5.64e+06  3.04e+05  5.25e+04 
     12.4  5.64e+06  3.05e+05  5.27e+04 
     12.4  5.64e+06  3.06e+05  5.29e+04 
     12.4  5.64e+06  3.07e+05   5.3e+04 
     12.4  5.64e+06  3.08e+05  5.32e+04 
     12.4  5.64e+06  3.09e+05  5.34e+04 
     12.4  5.64e+06   3.1e+05  5.36e+04 
     12.4  5.64e+06  3.11e+05  5.38e+04 
     12.4  5.63e+06  3.12e+05   5.4e+04 
     12.5  5.63e+06  3.13e+05  5.41e+04 
     12.5  5.63e+06  3.14e+05  5.43e+04 
     12.5  5.63e+06  3.15e+05  5.45e+04 
     12.5  5.63e+06  3.16e+05  5.47e+04 
     12.5  5.63e+06  3.17e+05  5.49e+04 
     12.5  5.63e+06  3.18e+05  5.51e+04 
     12.5  5.63e+06  3.19e+05  5.52e+04 
     12.5  5.62e+06   3.2e+05  5.54e+04 
     12.5  5.62e+06  3.21e+05  5.56e+04 
     12.5  5.62e+06  3.22e+05  5.58e+04 
     12.5  5.62e+06  3.23e+05   5.6e+04 
     12.5  5.62e+06  3.24e+05  5.62e+04 
     12.5  5.62e+06  3.25e+05  5.64e+04 
     12.5  5.62e+06  3.27e+05  5.66e+04 
     12.5  5.62e+06  3.28e+05  5.67e+04 
     12.5  5.61e+06  3.29e+05  5.69e+04 
     12.5  5.61e+06   3.3e+05  5.71e+04 
     12.5  5.61e+06  3.31e+05  5.73e+04 
     12.5  5.61e+06  3.32e+05  5.75e+04 
     12.5  5.61e+06  3.33e+05  5.77e+04 
     12.5  5.61e+06  3.34e+05  5.79e+04 
     12.5  5.61e+06  3.35e+05  5.81e+04 
     12.5  5.61e+06  3.36e+05  5.82e+04 
     12.5   5.6e+06  3.37e+05  5.84e+04 
     12.5   5.6e+06  3.38e+05  5.86e+04 
     12.6   5.6e+06  3.39e+05  5.88e+04 
     12.6   5.6e+06   3.4e+05   5.9e+04 
     12.6   5.6e+06  3.41e+05  5.92e+04 
     12.6   5.6e+06  3.42e+05  5.94e+04 
     12.6   5.6e+06  3.43e+05  5.96e+04 
     12.6   5.6e+06  3.44e+05  5.98e+04 
     12.6  5.59e+06  3.45e+05     6e+04 
     12.6  5.59e+06  3.47e+05  6.02e+04 
     12.6  5.59e+06  3.48e+05  6.03e+04 
     12.6  5.59e+06  3.49e+05  6.05e+04 
     12.6  5.59e+06   3.5e+05  6.07e+04 
     12.6  5.59e+06  3.51e+05  6.09e+04 
     12.6  5.59e+06  3.52e+05  6.11e+04 
     12.6  5.59e+06  3.53e+05  6.13e+04 
     12.6  5.58e+06  3.54e+05  6.15e+04 
     12.6  5.58e+06  3.55e+05  6.17e+04 
     12.6  5.58e+06  3.56e+05  6.19e+04 
     12.6  5.58e+06  3.57e+05  6.21e+04 
     12.6  5.58e+06  3.58e+05  6.23e+04 
     12.6  5.58e+06  3.59e+05  6.25e+04 
     12.6  5.58e+06   3.6e+05  6.27e+04 
     12.6  5.58e+06  3.62e+05  6.29e+04 
     12.6  5.57e+06  3.63e+05  6.31e+04 
     12.6  5.57e+06  3.64e+05  6.33e+04 
     12.6  5.57e+06  3.65e+05  6.35e+04 
     12.6  5.57e+06  3.66e+05  6.37e+04 
     12.7  5.57e+06  3.67e+05  6.39e+04 
     12.7  5.57e+06  3.68e+05  6.41e+04 
     12.7  5.57e+06  3.69e+05  6.43e+04 
     12.7  5.57e+06   3.7e+05  6.45e+04 
     12.7  5.56e+06  3.71e+05  6.47e+04 
     12.7  5.56e+06  3.72e+05  6.48e+04 
     12.7  5.56e+06  3.73e+05   6.5e+04 
     12.7  5.56e+06  3.75e+05  6.52e+04 
     12.7  5.56e+06  3.76e+05  6.54e+04 
     12.7  5.56e+06  3.77e+05  6.56e+04 
     12.7  5.56e+06  3.78e+05  6.58e+04 
     12.7  5.56e+06  3.79e+05   6.6e+04 
     12.7  5.55e+06   3.8e+05  6.62e+04 
     12.7  5.55e+06  3.81e+05  6.64e+04 
     12.7  5.55e+06  3.82e+05  6.66e+04 
     12.7  5.55e+06  3.83e+05  6.69e+04 
     12.7  5.55e+06  3.84e+05  6.71e+04 
     12.7  5.55e+06  3.86e+05  6.73e+04 
     12.7  5.55e+06  3.87e+05  6.75e+04 
     12.7  5.54e+06  3.88e+05  6.77e+04 
     12.7  5.54e+06  3.89e+05  6.79e+04 
