     50.2  5.83e+06  9.52e+04  7.32e+04 
     50.3  5.83e+06  9.61e+04  7.39e+04 
     50.3  5.83e+06   9.7e+04  7.46e+04 
     50.4  5.83e+06  9.79e+04  7.53e+04 
     50.4  5.83e+06  9.88e+04  7.61e+04 
     50.5  5.82e+06  9.97e+04  7.68e+04 
     50.5  5.82e+06  1.01e+05  7.75e+04 
     50.6  5.82e+06  1.02e+05  7.82e+04 
     50.6  5.82e+06  1.03e+05   7.9e+04 
     50.7  5.82e+06  1.03e+05  7.97e+04 
     50.7  5.82e+06  1.04e+05  8.05e+04 
     50.8  5.81e+06  1.05e+05  8.12e+04 
     50.8  5.81e+06  1.06e+05  8.19e+04 
     50.9  5.81e+06  1.07e+05  8.27e+04 
     50.9  5.81e+06  1.08e+05  8.34e+04 
       51  5.81e+06  1.09e+05  8.42e+04 
       51  5.81e+06   1.1e+05  8.49e+04 
     51.1   5.8e+06  1.11e+05  8.57e+04 
     51.1   5.8e+06  1.12e+05  8.64e+04 
     51.2   5.8e+06  1.13e+05  8.72e+04 
     51.2   5.8e+06  1.14e+05   8.8e+04 
     51.3   5.8e+06  1.15e+05  8.87e+04 
     51.3  5.79e+06  1.16e+05  8.95e+04 
     51.4  5.79e+06  1.17e+05  9.03e+04 
     51.4  5.79e+06  1.18e+05   9.1e+04 
     51.5  5.79e+06  1.19e+05  9.18e+04 
     51.5  5.79e+06   1.2e+05  9.26e+04 
     51.5  5.79e+06  1.21e+05  9.34e+04 
     51.6  5.78e+06  1.22e+05  9.41e+04 
     51.6  5.78e+06  1.23e+05  9.49e+04 
     51.7  5.78e+06  1.24e+05  9.57e+04 
     51.7  5.78e+06  1.25e+05  9.65e+04 
     51.8  5.78e+06  1.25e+05  9.73e+04 
     51.8  5.78e+06  1.26e+05  9.81e+04 
     51.9  5.77e+06  1.27e+05  9.89e+04 
     51.9  5.77e+06  1.28e+05  9.97e+04 
     51.9  5.77e+06  1.29e+05     1e+05 
       52  5.77e+06   1.3e+05  1.01e+05 
       52  5.77e+06  1.31e+05  1.02e+05 
     52.1  5.76e+06  1.32e+05  1.03e+05 
     52.1  5.76e+06  1.33e+05  1.04e+05 
     52.2  5.76e+06  1.34e+05  1.05e+05 
     52.2  5.76e+06  1.36e+05  1.05e+05 
     52.2  5.76e+06  1.37e+05  1.06e+05 
     52.3  5.76e+06  1.38e+05  1.07e+05 
     52.3  5.75e+06  1.39e+05  1.08e+05 
     52.4  5.75e+06   1.4e+05  1.09e+05 
     52.4  5.75e+06  1.41e+05  1.09e+05 
     52.5  5.75e+06  1.42e+05   1.1e+05 
     52.5  5.75e+06  1.43e+05  1.11e+05 
     52.5  5.74e+06  1.44e+05  1.12e+05 
     52.6  5.74e+06  1.45e+05  1.13e+05 
     52.6  5.74e+06  1.46e+05  1.14e+05 
     52.7  5.74e+06  1.47e+05  1.14e+05 
     52.7  5.74e+06  1.48e+05  1.15e+05 
     52.7  5.73e+06  1.49e+05  1.16e+05 
     52.8  5.73e+06   1.5e+05  1.17e+05 
     52.8  5.73e+06  1.51e+05  1.18e+05 
     52.9  5.73e+06  1.52e+05  1.19e+05 
     52.9  5.73e+06  1.53e+05   1.2e+05 
     52.9  5.73e+06  1.54e+05   1.2e+05 
       53  5.72e+06  1.55e+05  1.21e+05 
       53  5.72e+06  1.56e+05  1.22e+05 
     53.1  5.72e+06  1.57e+05  1.23e+05 
     53.1  5.72e+06  1.58e+05  1.24e+05 
     53.1  5.72e+06  1.59e+05  1.25e+05 
     53.2  5.71e+06  1.61e+05  1.26e+05 
     53.2  5.71e+06  1.62e+05  1.27e+05 
     53.2  5.71e+06  1.63e+05  1.27e+05 
     53.3  5.71e+06  1.64e+05  1.28e+05 
     53.3  5.71e+06  1.65e+05  1.29e+05 
     53.4   5.7e+06  1.66e+05   1.3e+05 
     53.4   5.7e+06  1.67e+05  1.31e+05 
     53.4   5.7e+06  1.68e+05  1.32e+05 
     53.5   5.7e+06  1.69e+05  1.33e+05 
     53.5   5.7e+06   1.7e+05  1.34e+05 
     53.5  5.69e+06  1.71e+05  1.35e+05 
     53.6  5.69e+06  1.72e+05  1.36e+05 
     53.6  5.69e+06  1.74e+05  1.36e+05 
     53.7  5.69e+06  1.75e+05  1.37e+05 
     53.7  5.69e+06  1.76e+05  1.38e+05 
     53.7  5.68e+06  1.77e+05  1.39e+05 
     53.8  5.68e+06  1.78e+05   1.4e+05 
     53.8  5.68e+06  1.79e+05  1.41e+05 
     53.8  5.68e+06   1.8e+05  1.42e+05 
     53.9  5.68e+06  1.81e+05  1.43e+05 
     53.9  5.67e+06  1.82e+05  1.44e+05 
     53.9  5.67e+06  1.84e+05  1.45e+05 
       54  5.67e+06  1.85e+05  1.46e+05 
       54  5.67e+06  1.86e+05  1.47e+05 
       54  5.67e+06  1.87e+05  1.47e+05 
     54.1  5.66e+06  1.88e+05  1.48e+05 
     54.1  5.66e+06  1.89e+05  1.49e+05 
     54.2  5.66e+06   1.9e+05   1.5e+05 
     54.2  5.66e+06  1.92e+05  1.51e+05 
     54.2  5.66e+06  1.93e+05  1.52e+05 
     54.3  5.65e+06  1.94e+05  1.53e+05 
     54.3  5.65e+06  1.95e+05  1.54e+05 
     54.3  5.65e+06  1.96e+05  1.55e+05 
     54.4  5.65e+06  1.97e+05  1.56e+05 
     54.4  5.64e+06  1.98e+05  1.57e+05 
     54.4  5.64e+06     2e+05  1.58e+05 
     54.5  5.64e+06  2.01e+05  1.59e+05 
     54.5  5.64e+06  2.02e+05   1.6e+05 
     54.5  5.64e+06  2.03e+05  1.61e+05 
     54.6  5.63e+06  2.04e+05  1.62e+05 
     54.6  5.63e+06  2.05e+05  1.63e+05 
     54.6  5.63e+06  2.06e+05  1.64e+05 
     54.7  5.63e+06  2.08e+05  1.65e+05 
     54.7  5.63e+06  2.09e+05  1.66e+05 
     54.7  5.62e+06   2.1e+05  1.67e+05 
     54.8  5.62e+06  2.11e+05  1.68e+05 
     54.8  5.62e+06  2.12e+05  1.69e+05 
     54.8  5.62e+06  2.14e+05   1.7e+05 
     54.9  5.61e+06  2.15e+05  1.71e+05 
     54.9  5.61e+06  2.16e+05  1.72e+05 
     54.9  5.61e+06  2.17e+05  1.73e+05 
       55  5.61e+06  2.18e+05  1.74e+05 
       55  5.61e+06  2.19e+05  1.75e+05 
       55   5.6e+06  2.21e+05  1.76e+05 
     55.1   5.6e+06  2.22e+05  1.77e+05 
     55.1   5.6e+06  2.23e+05  1.78e+05 
     55.1   5.6e+06  2.24e+05  1.79e+05 
     55.1  5.59e+06  2.25e+05   1.8e+05 
     55.2  5.59e+06  2.27e+05  1.81e+05 
     55.2  5.59e+06  2.28e+05  1.82e+05 
     55.2  5.59e+06  2.29e+05  1.83e+05 
     55.3  5.59e+06   2.3e+05  1.84e+05 
     55.3  5.58e+06  2.31e+05  1.85e+05 
     55.3  5.58e+06  2.33e+05  1.86e+05 
     55.4  5.58e+06  2.34e+05  1.87e+05 
     55.4  5.58e+06  2.35e+05  1.88e+05 
     55.4  5.57e+06  2.36e+05  1.89e+05 
     55.5  5.57e+06  2.38e+05   1.9e+05 
     55.5  5.57e+06  2.39e+05  1.91e+05 
     55.5  5.57e+06   2.4e+05  1.92e+05 
     55.6  5.57e+06  2.41e+05  1.93e+05 
     55.6  5.56e+06  2.43e+05  1.94e+05 
     55.6  5.56e+06  2.44e+05  1.95e+05 
     55.6  5.56e+06  2.45e+05  1.97e+05 
     55.7  5.56e+06  2.46e+05  1.98e+05 
     55.7  5.55e+06  2.47e+05  1.99e+05 
     55.7  5.55e+06  2.49e+05     2e+05 
     55.8  5.55e+06   2.5e+05  2.01e+05 
     55.8  5.55e+06  2.51e+05  2.02e+05 
     55.8  5.54e+06  2.52e+05  2.03e+05 
     55.9  5.54e+06  2.54e+05  2.04e+05 
     55.9  5.54e+06  2.55e+05  2.05e+05 
     55.9  5.54e+06  2.56e+05  2.06e+05 
     55.9  5.54e+06  2.57e+05  2.07e+05 
       56  5.53e+06  2.59e+05  2.08e+05 
       56  5.53e+06   2.6e+05   2.1e+05 
       56  5.53e+06  2.61e+05  2.11e+05 
     56.1  5.53e+06  2.63e+05  2.12e+05 
     56.1  5.52e+06  2.64e+05  2.13e+05 
     56.1  5.52e+06  2.65e+05  2.14e+05 
     56.2  5.52e+06  2.66e+05  2.15e+05 
     56.2  5.52e+06  2.68e+05  2.16e+05 
     56.2  5.51e+06  2.69e+05  2.17e+05 
     56.2  5.51e+06   2.7e+05  2.18e+05 
     56.3  5.51e+06  2.71e+05   2.2e+05 
     56.3  5.51e+06  2.73e+05  2.21e+05 
     56.3   5.5e+06  2.74e+05  2.22e+05 
     56.4   5.5e+06  2.75e+05  2.23e+05 
     56.4   5.5e+06  2.77e+05  2.24e+05 
     56.4   5.5e+06  2.78e+05  2.25e+05 
     56.4  5.49e+06  2.79e+05  2.26e+05 
     56.5  5.49e+06   2.8e+05  2.27e+05 
     56.5  5.49e+06  2.82e+05  2.29e+05 
     56.5  5.49e+06  2.83e+05   2.3e+05 
     56.6  5.48e+06  2.84e+05  2.31e+05 
     56.6  5.48e+06  2.86e+05  2.32e+05 
     56.6  5.48e+06  2.87e+05  2.33e+05 
     56.6  5.48e+06  2.88e+05  2.34e+05 
     56.7  5.47e+06   2.9e+05  2.35e+05 
     56.7  5.47e+06  2.91e+05  2.37e+05 
     56.7  5.47e+06  2.92e+05  2.38e+05 
     56.7  5.47e+06  2.94e+05  2.39e+05 
     56.8  5.46e+06  2.95e+05   2.4e+05 
     56.8  5.46e+06  2.96e+05  2.41e+05 
     56.8  5.46e+06  2.98e+05  2.43e+05 
     56.9  5.46e+06  2.99e+05  2.44e+05 
     56.9  5.45e+06     3e+05  2.45e+05 
     56.9  5.45e+06  3.01e+05  2.46e+05 
     56.9  5.45e+06  3.03e+05  2.47e+05 
       57  5.45e+06  3.04e+05  2.48e+05 
       57  5.44e+06  3.05e+05   2.5e+05 
       57  5.44e+06  3.07e+05  2.51e+05 
     57.1  5.44e+06  3.08e+05  2.52e+05 
     57.1  5.44e+06   3.1e+05  2.53e+05 
     57.1  5.43e+06  3.11e+05  2.54e+05 
     57.1  5.43e+06  3.12e+05  2.56e+05 
     57.2  5.43e+06  3.14e+05  2.57e+05 
     57.2  5.43e+06  3.15e+05  2.58e+05 
     57.2  5.42e+06  3.16e+05  2.59e+05 
     57.2  5.42e+06  3.18e+05  2.61e+05 
     57.3  5.42e+06  3.19e+05  2.62e+05 
     57.3  5.42e+06   3.2e+05  2.63e+05 
     57.3  5.41e+06  3.22e+05  2.64e+05 
     57.4  5.41e+06  3.23e+05  2.65e+05 
     57.4  5.41e+06  3.24e+05  2.67e+05 
     57.4  5.41e+06  3.26e+05  2.68e+05 
     57.4   5.4e+06  3.27e+05  2.69e+05 
     57.5   5.4e+06  3.29e+05   2.7e+05 
     57.5   5.4e+06   3.3e+05  2.72e+05 
     57.5   5.4e+06  3.31e+05  2.73e+05 
     57.5  5.39e+06  3.33e+05  2.74e+05 
     57.6  5.39e+06  3.34e+05  2.75e+05 
     57.6  5.39e+06  3.35e+05  2.77e+05 
     57.6  5.39e+06  3.37e+05  2.78e+05 
     57.6  5.38e+06  3.38e+05  2.79e+05 
     57.7  5.38e+06   3.4e+05   2.8e+05 
     57.7  5.38e+06  3.41e+05  2.82e+05 
     57.7  5.37e+06  3.42e+05  2.83e+05 
     57.7  5.37e+06  3.44e+05  2.84e+05 
     57.8  5.37e+06  3.45e+05  2.86e+05 
     57.8  5.37e+06  3.47e+05  2.87e+05 
     57.8  5.36e+06  3.48e+05  2.88e+05 
     57.9  5.36e+06  3.49e+05  2.89e+05 
     57.9  5.36e+06  3.51e+05  2.91e+05 
     57.9  5.36e+06  3.52e+05  2.92e+05 
     57.9  5.35e+06  3.54e+05  2.93e+05 
       58  5.35e+06  3.55e+05  2.95e+05 
       58  5.35e+06  3.56e+05  2.96e+05 
       58  5.34e+06  3.58e+05  2.97e+05 
       58  5.34e+06  3.59e+05  2.99e+05 
     58.1  5.34e+06  3.61e+05     3e+05 
     58.1  5.34e+06  3.62e+05  3.01e+05 
     58.1  5.33e+06  3.63e+05  3.03e+05 
     58.1  5.33e+06  3.65e+05  3.04e+05 
     58.2  5.33e+06  3.66e+05  3.05e+05 
     58.2  5.33e+06  3.68e+05  3.07e+05 
     58.2  5.32e+06  3.69e+05  3.08e+05 
     58.2  5.32e+06  3.71e+05  3.09e+05 
     58.3  5.32e+06  3.72e+05  3.11e+05 
     58.3  5.31e+06  3.73e+05  3.12e+05 
     58.3  5.31e+06  3.75e+05  3.13e+05 
     58.3  5.31e+06  3.76e+05  3.15e+05 
     58.4  5.31e+06  3.78e+05  3.16e+05 
     58.4   5.3e+06  3.79e+05  3.17e+05 
     58.4   5.3e+06  3.81e+05  3.19e+05 
     58.4   5.3e+06  3.82e+05   3.2e+05 
     58.5   5.3e+06  3.84e+05  3.21e+05 
     58.5  5.29e+06  3.85e+05  3.23e+05 
     58.5  5.29e+06  3.86e+05  3.24e+05 
     58.5  5.29e+06  3.88e+05  3.26e+05 
     58.6  5.28e+06  3.89e+05  3.27e+05 
     58.6  5.28e+06  3.91e+05  3.28e+05 
     58.6  5.28e+06  3.92e+05   3.3e+05 
     58.6  5.28e+06  3.94e+05  3.31e+05 
     58.7  5.27e+06  3.95e+05  3.32e+05 
     58.7  5.27e+06  3.97e+05  3.34e+05 
     58.7  5.27e+06  3.98e+05  3.35e+05 
     58.7  5.26e+06     4e+05  3.37e+05 
     58.8  5.26e+06  4.01e+05  3.38e+05 
     58.8  5.26e+06  4.03e+05  3.39e+05 
     58.8  5.26e+06  4.04e+05  3.41e+05 
     58.8  5.25e+06  4.06e+05  3.42e+05 
     58.9  5.25e+06  4.07e+05  3.44e+05 
     58.9  5.25e+06  4.09e+05  3.45e+05 
     58.9  5.24e+06   4.1e+05  3.47e+05 
     58.9  5.24e+06  4.11e+05  3.48e+05 
       59  5.24e+06  4.13e+05  3.49e+05 
       59  5.23e+06  4.14e+05  3.51e+05 
       59  5.23e+06  4.16e+05  3.52e+05 
       59  5.23e+06  4.17e+05  3.54e+05 
     59.1  5.23e+06  4.19e+05  3.55e+05 
     59.1  5.22e+06   4.2e+05  3.57e+05 
     59.1  5.22e+06  4.22e+05  3.58e+05 
     59.1  5.22e+06  4.23e+05   3.6e+05 
     59.1  5.21e+06  4.25e+05  3.61e+05 
     59.2  5.21e+06  4.26e+05  3.63e+05 
     59.2  5.21e+06  4.28e+05  3.64e+05 
     59.2  5.21e+06  4.29e+05  3.65e+05 
     59.2   5.2e+06  4.31e+05  3.67e+05 
     59.3   5.2e+06  4.33e+05  3.68e+05 
     59.3   5.2e+06  4.34e+05   3.7e+05 
     59.3  5.19e+06  4.36e+05  3.71e+05 
     59.3  5.19e+06  4.37e+05  3.73e+05 
     59.4  5.19e+06  4.39e+05  3.74e+05 
     59.4  5.18e+06   4.4e+05  3.76e+05 
     59.4  5.18e+06  4.42e+05  3.77e+05 
     59.4  5.18e+06  4.43e+05  3.79e+05 
     59.5  5.17e+06  4.45e+05   3.8e+05 
     59.5  5.17e+06  4.46e+05  3.82e+05 
     59.5  5.17e+06  4.48e+05  3.83e+05 
     59.5  5.17e+06  4.49e+05  3.85e+05 
     59.6  5.16e+06  4.51e+05  3.87e+05 
     59.6  5.16e+06  4.52e+05  3.88e+05 
     59.6  5.16e+06  4.54e+05   3.9e+05 
     59.6  5.15e+06  4.56e+05  3.91e+05 
     59.7  5.15e+06  4.57e+05  3.93e+05 
     59.7  5.15e+06  4.59e+05  3.94e+05 
     59.7  5.14e+06   4.6e+05  3.96e+05 
     59.7  5.14e+06  4.62e+05  3.97e+05 
     59.7  5.14e+06  4.63e+05  3.99e+05 
     59.8  5.13e+06  4.65e+05     4e+05 
     59.8  5.13e+06  4.66e+05  4.02e+05 
     59.8  5.13e+06  4.68e+05  4.04e+05 
     59.8  5.13e+06   4.7e+05  4.05e+05 
     59.9  5.12e+06  4.71e+05  4.07e+05 
     59.9  5.12e+06  4.73e+05  4.08e+05 
     59.9  5.12e+06  4.74e+05   4.1e+05 
     59.9  5.11e+06  4.76e+05  4.12e+05 
       60  5.11e+06  4.77e+05  4.13e+05 
       60  5.11e+06  4.79e+05  4.15e+05 
       60   5.1e+06  4.81e+05  4.16e+05 
       60   5.1e+06  4.82e+05  4.18e+05 
     60.1   5.1e+06  4.84e+05   4.2e+05 
     60.1  5.09e+06  4.85e+05  4.21e+05 
     60.1  5.09e+06  4.87e+05  4.23e+05 
     60.1  5.09e+06  4.88e+05  4.24e+05 
     60.1  5.08e+06   4.9e+05  4.26e+05 
     60.2  5.08e+06  4.92e+05  4.28e+05 
     60.2  5.08e+06  4.93e+05  4.29e+05 
     60.2  5.07e+06  4.95e+05  4.31e+05 
     60.2  5.07e+06  4.96e+05  4.33e+05 
     60.3  5.07e+06  4.98e+05  4.34e+05 
     60.3  5.06e+06     5e+05  4.36e+05 
     60.3  5.06e+06  5.01e+05  4.38e+05 
     60.3  5.06e+06  5.03e+05  4.39e+05 
     60.4  5.05e+06  5.04e+05  4.41e+05 
     60.4  5.05e+06  5.06e+05  4.43e+05 
     60.4  5.05e+06  5.08e+05  4.44e+05 
     60.4  5.04e+06  5.09e+05  4.46e+05 
     60.4  5.04e+06  5.11e+05  4.48e+05 
     60.5  5.04e+06  5.13e+05  4.49e+05 
     60.5  5.03e+06  5.14e+05  4.51e+05 
     60.5  5.03e+06  5.16e+05  4.53e+05 
     60.5  5.03e+06  5.17e+05  4.54e+05 
     60.6  5.02e+06  5.19e+05  4.56e+05 
     60.6  5.02e+06  5.21e+05  4.58e+05 
     60.6  5.02e+06  5.22e+05  4.59e+05 
     60.6  5.01e+06  5.24e+05  4.61e+05 
     60.7  5.01e+06  5.26e+05  4.63e+05 
     60.7  5.01e+06  5.27e+05  4.65e+05 
     60.7     5e+06  5.29e+05  4.66e+05 
     60.7     5e+06  5.31e+05  4.68e+05 
     60.7     5e+06  5.32e+05   4.7e+05 
     60.8  4.99e+06  5.34e+05  4.72e+05 
     60.8  4.99e+06  5.35e+05  4.73e+05 
     60.8  4.99e+06  5.37e+05  4.75e+05 
     60.8  4.98e+06  5.39e+05  4.77e+05 
     60.9  4.98e+06   5.4e+05  4.79e+05 
     60.9  4.98e+06  5.42e+05   4.8e+05 
     60.9  4.97e+06  5.44e+05  4.82e+05 
     60.9  4.97e+06  5.45e+05  4.84e+05 
       61  4.97e+06  5.47e+05  4.86e+05 
       61  4.96e+06  5.49e+05  4.88e+05 
       61  4.96e+06   5.5e+05  4.89e+05 
       61  4.96e+06  5.52e+05  4.91e+05 
       61  4.95e+06  5.54e+05  4.93e+05 
     61.1  4.95e+06  5.55e+05  4.95e+05 
     61.1  4.95e+06  5.57e+05  4.97e+05 
     61.1  4.94e+06  5.59e+05  4.98e+05 
     61.1  4.94e+06   5.6e+05     5e+05 
     61.2  4.94e+06  5.62e+05  5.02e+05 
     61.2  4.93e+06  5.64e+05  5.04e+05 
     61.2  4.93e+06  5.66e+05  5.06e+05 
     61.2  4.93e+06  5.67e+05  5.08e+05 
     61.2  4.92e+06  5.69e+05  5.09e+05 
     61.3  4.92e+06  5.71e+05  5.11e+05 
     61.3  4.91e+06  5.72e+05  5.13e+05 
     61.3  4.91e+06  5.74e+05  5.15e+05 
     61.3  4.91e+06  5.76e+05  5.17e+05 
     61.4   4.9e+06  5.77e+05  5.19e+05 
     61.4   4.9e+06  5.79e+05  5.21e+05 
     61.4   4.9e+06  5.81e+05  5.22e+05 
     61.4  4.89e+06  5.82e+05  5.24e+05 
     61.5  4.89e+06  5.84e+05  5.26e+05 
     61.5  4.89e+06  5.86e+05  5.28e+05 
     61.5  4.88e+06  5.88e+05   5.3e+05 
     61.5  4.88e+06  5.89e+05  5.32e+05 
